quadratid,y,x,label_name,label,func_group,method,data_set
42006045001.jpg,350,1075,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006045001.jpg,315,1157,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,349,1476,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006045001.jpg,133,1586,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006045001.jpg,272,1382,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,447,317,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,541,317,Other sesile invertebrates Bryozoa clams,SINV_OTH,Other Invertebrates,random,train
42006045001.jpg,624,271,Porites,TFP_SMO_Po,Hard Coral,random,train
42006045001.jpg,664,261,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,536,311,Other sesile invertebrates Bryozoa clams,SINV_OTH,Other Invertebrates,random,train
42006045001.jpg,683,447,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,673,941,Other soft-corals no common Alcyoniidae and erects/ Xeniidae/Nepthtydae/Tubipora/Briareum,SINV_SFC_O,Soft Coral,random,train
42006045001.jpg,654,1238,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006045001.jpg,463,1270,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,611,1251,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,529,1447,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,440,1539,Other soft-corals no common Alcyoniidae and erects/ Xeniidae/Nepthtydae/Tubipora/Briareum,SINV_SFC_O,Soft Coral,random,train
42006045001.jpg,598,1544,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,653,1449,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006045001.jpg,899,300,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,844,548,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006045001.jpg,796,623,Massive or encrusting sponges,SINV_SPO_M,Other Invertebrates,random,train
42006045001.jpg,841,488,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,913,691,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006045001.jpg,868,510,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,769,466,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,854,975,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,876,883,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,955,983,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,923,1156,Other sesile invertebrates Bryozoa clams,SINV_OTH,Other Invertebrates,random,train
42006045001.jpg,800,1048,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,926,1298,Other sesile invertebrates Bryozoa clams,SINV_OTH,Other Invertebrates,random,train
42006045001.jpg,990,1305,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,733,1499,Epillithic Algal Matrix,Unc,Algae,random,train
42006045001.jpg,939,1471,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006045001.jpg,878,1589,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,885,1568,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,806,1426,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1230,177,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1044,287,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1116,557,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1165,684,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1107,954,Other sesile invertebrates Bryozoa clams,SINV_OTH,Other Invertebrates,random,train
42006045001.jpg,1057,792,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006045001.jpg,1302,787,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1084,797,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006045001.jpg,1182,1236,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006045001.jpg,1131,1289,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1227,1060,Other sesile invertebrates Bryozoa clams,SINV_OTH,Other Invertebrates,random,train
42006045001.jpg,1179,1270,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006045001.jpg,1148,1040,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1024,1179,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1084,1239,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1201,1512,Other sesile invertebrates Bryozoa clams,SINV_OTH,Other Invertebrates,random,train
42006045001.jpg,1514,295,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1589,356,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1469,239,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1325,355,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1464,273,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1347,491,Acropora,BRA_TAB-Ac,Hard Coral,random,train
42006045001.jpg,1445,515,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006045001.jpg,1560,473,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1422,522,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006045001.jpg,1447,654,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1537,949,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1363,731,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1452,817,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1374,973,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1464,862,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1339,1072,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1570,1132,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006045001.jpg,1503,1264,Other sesile invertebrates Bryozoa clams,SINV_OTH,Other Invertebrates,random,train
42006050001.jpg,277,463,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,411,252,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,373,302,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,144,286,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,176,362,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006050001.jpg,404,313,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,350,183,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,117,702,Individual Tunicates,SINV_TUN,Other Invertebrates,random,train
42006050001.jpg,297,786,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,464,1147,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,196,1148,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,139,1011,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,365,1224,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,272,1368,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,235,1319,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,110,1292,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,303,1806,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006050001.jpg,292,1705,Other sesile invertebrates Bryozoa clams,SINV_OTH,Other Invertebrates,random,train
42006050001.jpg,212,1973,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006050001.jpg,611,464,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,591,477,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,605,603,Other soft-corals no common Alcyoniidae and erects/ Xeniidae/Nepthtydae/Tubipora/Briareum,SINV_SFC_O,Soft Coral,random,train
42006050001.jpg,696,506,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,717,574,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,638,987,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,685,1068,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,836,1510,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,561,1520,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42006050001.jpg,501,1982,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,871,1943,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1049,339,Epillithic Algal Matrix,Unc,Algae,random,train
42006050001.jpg,1106,758,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1150,808,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1186,730,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006050001.jpg,1108,1099,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006050001.jpg,974,2018,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,932,1957,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,906,1964,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1339,434,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1605,297,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1538,538,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1406,607,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1282,534,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1290,851,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1606,794,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1615,531,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1590,1523,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1508,1487,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1543,1594,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1486,1337,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1487,2018,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006050001.jpg,1467,1747,Other sesile invertebrates Bryozoa clams,SINV_OTH,Other Invertebrates,random,train
42006050001.jpg,1772,299,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1893,242,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1644,567,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1807,717,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1939,991,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1998,1582,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1734,1498,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,train
42006050001.jpg,1935,1352,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1900,1431,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,train
42006050001.jpg,1692,1493,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006050001.jpg,1810,1619,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,train
42006050001.jpg,1860,1699,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,train
42006050001.jpg,1977,1697,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,316,215,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,389,193,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006055001.jpg,245,149,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,198,119,Other soft-corals no common Alcyoniidae and erects/ Xeniidae/Nepthtydae/Tubipora/Briareum,SINV_SFC_O,Soft Coral,random,train
42006055001.jpg,92,337,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,123,599,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,270,633,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006055001.jpg,237,766,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,254,1107,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,299,1236,Cyanobacteria smothering dead coral,CYANO_DHC,Algae,random,train
42006055001.jpg,279,1220,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,257,1528,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,372,1547,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,271,1598,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,677,385,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,731,196,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,425,225,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006055001.jpg,655,528,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,717,602,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,431,779,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,642,1053,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,698,877,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,545,820,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,693,834,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,546,766,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,673,1081,Hydroids feathery types,SINV_HYD,Other Invertebrates,random,train
42006055001.jpg,454,1306,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,633,1205,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,437,1103,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,570,1650,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,571,1552,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006055001.jpg,467,1593,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1015,214,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1016,228,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,787,368,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006055001.jpg,825,150,Other soft-corals no common Alcyoniidae and erects/ Xeniidae/Nepthtydae/Tubipora/Briareum,SINV_SFC_O,Soft Coral,random,train
42006055001.jpg,1055,276,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1071,694,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1031,444,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,902,629,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,783,787,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1004,989,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,790,791,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1001,847,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,963,959,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1043,861,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,790,1138,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006055001.jpg,1010,1220,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,954,1371,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,885,1283,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,903,1140,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,787,1658,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,978,1436,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006055001.jpg,942,1487,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,903,1424,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,979,1450,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006055001.jpg,889,1542,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,927,1547,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1369,141,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1279,230,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1222,299,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1113,513,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1129,748,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006055001.jpg,1109,937,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1276,1047,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1113,925,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1254,1340,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1162,1218,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1385,1097,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1115,1290,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1285,1488,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1107,1427,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1394,1642,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1556,377,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1474,698,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1623,728,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1432,437,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1413,563,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006055001.jpg,1430,446,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1733,943,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006055001.jpg,1638,954,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006055001.jpg,1536,978,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1444,904,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1725,1129,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1553,1321,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1492,1113,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1715,1609,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1456,1729,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006055001.jpg,1688,1618,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006055001.jpg,1575,1434,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42006060001.jpg,93,177,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,223,184,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,94,319,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,120,380,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,124,385,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,95,411,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,230,544,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,72,471,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,209,642,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,239,631,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,187,724,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,96,746,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,246,707,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,129,708,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,151,993,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,294,156,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,449,103,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,439,128,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,305,124,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,340,331,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,288,402,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,329,271,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,389,296,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006060001.jpg,430,365,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,317,543,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,381,584,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,421,494,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,403,857,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,281,988,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,349,898,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,412,1036,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,355,897,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,348,949,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,461,142,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,535,230,Acropora,BRA_TAB-Ac,Hard Coral,random,train
42006060001.jpg,567,131,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,624,346,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,648,326,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,563,275,Acropora,BRA_TAB-Ac,Hard Coral,random,train
42006060001.jpg,482,477,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,556,540,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,491,504,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,505,623,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,612,519,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,487,581,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,610,841,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,530,765,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,635,965,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,630,870,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,456,928,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006060001.jpg,514,1006,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,662,160,Other soft-corals no common Alcyoniidae and erects/ Xeniidae/Nepthtydae/Tubipora/Briareum,SINV_SFC_O,Soft Coral,random,train
42006060001.jpg,703,98,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,687,135,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,787,136,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,740,67,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,719,444,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,757,388,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,840,447,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,833,531,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,711,557,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,817,514,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,698,792,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,883,64,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,1019,200,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,876,174,Foliose Algae: Other,MACR_Fol_O,Algae,random,train
42006060001.jpg,955,196,Foliose Algae: Other,MACR_Fol_O,Algae,random,train
42006060001.jpg,954,370,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,1042,271,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006060001.jpg,866,374,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,969,627,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,857,644,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,983,460,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,1029,516,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006060001.jpg,905,495,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,874,699,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42006060001.jpg,901,797,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,911,728,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,899,957,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,946,891,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006060001.jpg,901,1019,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006065001.jpg,336,222,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42006065001.jpg,188,106,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
